,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,target
148,0.92,https://api.spotify.com/v1/audio-analysis/4PS1e8f2LvuTFgUs1Cn3ON,0.319,192160,0.21,4PS1e8f2LvuTFgUs1Cn3ON,8.06e-05,1,0.138,-15.231,1,0.0341,78.696,4,https://api.spotify.com/v1/tracks/4PS1e8f2LvuTFgUs1Cn3ON,audio_features,spotify:track:0iV9yfj1knFNOSEiuTHZwl,0.209,1
149,0.796,https://api.spotify.com/v1/audio-analysis/7dvkUNutBgT1tw41tpvpUh,0.676,157600,0.412,7dvkUNutBgT1tw41tpvpUh,0.0,8,0.139,-7.97,1,0.0347,124.891,4,https://api.spotify.com/v1/tracks/7dvkUNutBgT1tw41tpvpUh,audio_features,spotify:track:2QpN1ZVw8eJO5f7WcvUA1k,0.47,1
150,0.0168,https://api.spotify.com/v1/audio-analysis/2K4XbdyLxi9jhqVQeyUKRK,0.437,225688,0.802,2K4XbdyLxi9jhqVQeyUKRK,0.0,2,0.086,-5.063,1,0.111,178.137,4,https://api.spotify.com/v1/tracks/2K4XbdyLxi9jhqVQeyUKRK,audio_features,spotify:track:3QiAAp20rPC3dcAtKtMaqQ,0.704,1
151,0.647,https://api.spotify.com/v1/audio-analysis/0Ie5uiv54KgCr7P4sYDTHl,0.553,166147,0.476,0Ie5uiv54KgCr7P4sYDTHl,0.0,0,0.281,-8.869,1,0.0649,113.401,3,https://api.spotify.com/v1/tracks/0Ie5uiv54KgCr7P4sYDTHl,audio_features,spotify:track:4so0Wek9Ig1p6CRCHuINwW,0.558,1
152,0.777,https://api.spotify.com/v1/audio-analysis/79a2ejVzj2SpXkpWdfv1Co,0.485,175987,0.297,79a2ejVzj2SpXkpWdfv1Co,0.0,1,0.124,-12.332,1,0.0794,154.639,4,https://api.spotify.com/v1/tracks/79a2ejVzj2SpXkpWdfv1Co,audio_features,spotify:track:0JoLc8rgQBJhDMolSCuRuw,0.622,1
153,0.934,https://api.spotify.com/v1/audio-analysis/0tXPhc8LvM4dPvoRwI66XQ,0.282,264827,0.101,0tXPhc8LvM4dPvoRwI66XQ,5.05e-05,7,0.159,-14.657,1,0.0315,83.13,4,https://api.spotify.com/v1/tracks/0tXPhc8LvM4dPvoRwI66XQ,audio_features,spotify:track:5wTM2Bm8phDwHAuOsfBwhU,0.141,1
154,0.812,https://api.spotify.com/v1/audio-analysis/1sFWEpf1aPYN576LS1aa4Y,0.172,219293,0.363,1sFWEpf1aPYN576LS1aa4Y,0.0,10,0.113,-11.667,1,0.0343,174.903,3,https://api.spotify.com/v1/tracks/1sFWEpf1aPYN576LS1aa4Y,audio_features,spotify:track:0QtJZpyfZF67QF32p41NXa,0.236,1
155,0.833,https://api.spotify.com/v1/audio-analysis/4ricyQVd20UQde1jpXCSuJ,0.452,133867,0.366,4ricyQVd20UQde1jpXCSuJ,0.0,0,0.0789,-14.152,0,0.0415,114.993,4,https://api.spotify.com/v1/tracks/4ricyQVd20UQde1jpXCSuJ,audio_features,spotify:track:0YWUHZPJVg4iujddsJDwhM,0.629,1
156,0.0887,https://api.spotify.com/v1/audio-analysis/10HDoLPz2bucGBkoNEjDHW,0.54,272333,0.928,10HDoLPz2bucGBkoNEjDHW,1.11e-05,2,0.314,-6.252,1,0.0337,140.419,4,https://api.spotify.com/v1/tracks/10HDoLPz2bucGBkoNEjDHW,audio_features,spotify:track:3zJw3rugfpVrmBeDDnUYzy,0.796,1
157,0.497,https://api.spotify.com/v1/audio-analysis/1kCMRwtyaXZRWhe2scYcBL,0.641,239600,0.794,1kCMRwtyaXZRWhe2scYcBL,0.0,11,0.329,-4.906,1,0.0369,112.994,4,https://api.spotify.com/v1/tracks/1kCMRwtyaXZRWhe2scYcBL,audio_features,spotify:track:30WHma5z5Sty54jbtoxYEy,0.767,1
158,0.758,https://api.spotify.com/v1/audio-analysis/4KV9bM7a1KDc7b7OakFZic,0.706,122160,0.383,4KV9bM7a1KDc7b7OakFZic,0.0,8,0.0608,-11.44,1,0.0342,86.997,4,https://api.spotify.com/v1/tracks/4KV9bM7a1KDc7b7OakFZic,audio_features,spotify:track:35ys6iS1supcwFoxLJkFbg,0.87,1
159,0.871,https://api.spotify.com/v1/audio-analysis/0iV9yfj1knFNOSEiuTHZwl,0.244,243133,0.274,0iV9yfj1knFNOSEiuTHZwl,1.18e-05,8,0.0897,-10.433,1,0.04,68.534,4,https://api.spotify.com/v1/tracks/0iV9yfj1knFNOSEiuTHZwl,audio_features,spotify:track:1RMDXedcRno6rDBCbNHDJf,0.164,1
160,0.00292,https://api.spotify.com/v1/audio-analysis/5wTM2Bm8phDwHAuOsfBwhU,0.22,220427,0.708,5wTM2Bm8phDwHAuOsfBwhU,0.0267,7,0.102,-9.051,1,0.035,66.214,4,https://api.spotify.com/v1/tracks/5wTM2Bm8phDwHAuOsfBwhU,audio_features,spotify:track:10JBIfvldDR2TnT5sphGc2,0.453,1
161,0.362,https://api.spotify.com/v1/audio-analysis/35ys6iS1supcwFoxLJkFbg,0.355,267600,0.668,35ys6iS1supcwFoxLJkFbg,1.23e-06,0,0.727,-8.444,1,0.0482,139.734,4,https://api.spotify.com/v1/tracks/35ys6iS1supcwFoxLJkFbg,audio_features,spotify:track:3AgiRs3oxc2dFh0CPUHXJs,0.413,1
162,0.577,https://api.spotify.com/v1/audio-analysis/6oIpL9XkEhyo0bDrCagQQY,0.494,212103,0.884,6oIpL9XkEhyo0bDrCagQQY,0.0,10,0.372,-2.962,1,0.0839,144.072,4,https://api.spotify.com/v1/tracks/6oIpL9XkEhyo0bDrCagQQY,audio_features,spotify:track:4M3K1gnHJnE3cIrAcKZQr3,0.668,1
163,0.81,https://api.spotify.com/v1/audio-analysis/5DMItYJluCFc7YtFdP4aXo,0.551,213160,0.325,5DMItYJluCFc7YtFdP4aXo,0.000112,0,0.115,-13.507,1,0.0286,98.932,3,https://api.spotify.com/v1/tracks/5DMItYJluCFc7YtFdP4aXo,audio_features,spotify:track:6oIpL9XkEhyo0bDrCagQQY,0.496,1
164,0.684,https://api.spotify.com/v1/audio-analysis/747ke7QHbVynlFKrpiE7cq,0.602,222800,0.28,747ke7QHbVynlFKrpiE7cq,0.0,9,0.062,-9.716,1,0.0269,134.87,3,https://api.spotify.com/v1/tracks/747ke7QHbVynlFKrpiE7cq,audio_features,spotify:track:1mH6tZC6iXIHPI6EixCwxw,0.42,1
165,0.935,https://api.spotify.com/v1/audio-analysis/7kofjbeouWGyKQuJJT4U4V,0.277,205600,0.15,7kofjbeouWGyKQuJJT4U4V,0.000191,3,0.113,-16.364,1,0.0361,132.056,4,https://api.spotify.com/v1/tracks/7kofjbeouWGyKQuJJT4U4V,audio_features,spotify:track:5SBSN8IJo4kJP3umV27zaY,0.203,1
166,0.189,https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78,0.735,262960,0.478,2FRnf9qhLbvw8fu4IBXx78,2.48e-06,2,0.355,-12.472,1,0.0293,107.682,4,https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78,audio_features,spotify:track:23lpJkE7jJ4BVQhc3lj0VM,0.947,1
167,0.112,https://api.spotify.com/v1/audio-analysis/3YQUpKTmtgPJf8u6ooi9KA,0.532,272394,0.926,3YQUpKTmtgPJf8u6ooi9KA,9.84e-06,2,0.318,-5.536,1,0.0357,140.137,4,https://api.spotify.com/v1/tracks/3YQUpKTmtgPJf8u6ooi9KA,audio_features,spotify:track:3VTNVsTTu05dmTsVFrmGpK,0.814,1
168,0.582,https://api.spotify.com/v1/audio-analysis/3wV9G5BhrJ1ntlCQYko0if,0.271,272467,0.551,3wV9G5BhrJ1ntlCQYko0if,4.16e-05,2,0.256,-7.48,1,0.0457,78.111,4,https://api.spotify.com/v1/tracks/3wV9G5BhrJ1ntlCQYko0if,audio_features,spotify:track:5DMItYJluCFc7YtFdP4aXo,0.428,1
169,0.169,https://api.spotify.com/v1/audio-analysis/5qaWzFL2PoVtRDSRKmaeYs,0.316,238853,0.393,5qaWzFL2PoVtRDSRKmaeYs,0.000244,7,0.0947,-10.163,1,0.0298,129.886,4,https://api.spotify.com/v1/tracks/5qaWzFL2PoVtRDSRKmaeYs,audio_features,spotify:track:1X3EFC1ga6GhrbHdJW0KKy,0.217,1
170,0.00366,https://api.spotify.com/v1/audio-analysis/1NfNdnuFbTgYpRG0z5bHxv,0.589,212387,0.91,1NfNdnuFbTgYpRG0z5bHxv,4.87e-05,1,0.0843,-4.206,0,0.0623,130.017,4,https://api.spotify.com/v1/tracks/1NfNdnuFbTgYpRG0z5bHxv,audio_features,spotify:track:0A93H8kzFnYCeOzwXJoDOX,0.394,1
171,0.0599,https://api.spotify.com/v1/audio-analysis/2CZWUmcG9swKChEPBllPra,0.703,209360,0.805,2CZWUmcG9swKChEPBllPra,0.0,9,0.0874,-1.875,0,0.178,99.782,4,https://api.spotify.com/v1/tracks/2CZWUmcG9swKChEPBllPra,audio_features,spotify:track:79aGaZ5jvIiBoAKQEuoBwV,0.632,1
172,0.171,https://api.spotify.com/v1/audio-analysis/7c83JUp9KUcPFl04clDuwZ,0.578,167333,0.357,7c83JUp9KUcPFl04clDuwZ,0.00123,0,0.0917,-10.032,0,0.0411,179.903,3,https://api.spotify.com/v1/tracks/7c83JUp9KUcPFl04clDuwZ,audio_features,spotify:track:2mNOIlCHMZYbXQFmW8qeV7,0.198,1
173,0.0622,https://api.spotify.com/v1/audio-analysis/1AjVBPxoyKNcAJQSiQsHWX,0.681,173907,0.775,1AjVBPxoyKNcAJQSiQsHWX,0.0,11,0.392,-7.194,0,0.0945,92.956,4,https://api.spotify.com/v1/tracks/1AjVBPxoyKNcAJQSiQsHWX,audio_features,spotify:track:747ke7QHbVynlFKrpiE7cq,0.938,1
174,0.0348,https://api.spotify.com/v1/audio-analysis/5bmbE21f2bFuXntw5efwgA,0.62,212133,0.935,5bmbE21f2bFuXntw5efwgA,0.0,0,0.267,-4.47,1,0.041,141.968,4,https://api.spotify.com/v1/tracks/5bmbE21f2bFuXntw5efwgA,audio_features,spotify:track:66MnUCOKWNsQ5Dncwrc3Ev,0.595,1
175,0.651,https://api.spotify.com/v1/audio-analysis/3uYKPG2siwfcb8cjzjC19O,0.534,223640,0.504,3uYKPG2siwfcb8cjzjC19O,0.0,7,0.109,-6.515,1,0.0266,110.005,4,https://api.spotify.com/v1/tracks/3uYKPG2siwfcb8cjzjC19O,audio_features,spotify:track:3v5MejqaleuAm3Ytgioyjo,0.131,1
176,0.984,https://api.spotify.com/v1/audio-analysis/4Pb8SYBMW1mP6nE2TfQYSV,0.332,139539,0.0886,4Pb8SYBMW1mP6nE2TfQYSV,1.23e-06,3,0.109,-13.44,1,0.0362,131.798,4,https://api.spotify.com/v1/tracks/4Pb8SYBMW1mP6nE2TfQYSV,audio_features,spotify:track:3k0q9lMmB7HSCs3h4pizqA,0.235,1
177,0.0426,https://api.spotify.com/v1/audio-analysis/2woDCx7zMzK86x6A9t2vPH,0.322,245707,0.413,2woDCx7zMzK86x6A9t2vPH,0.000396,0,0.0688,-8.682,1,0.0343,112.242,4,https://api.spotify.com/v1/tracks/2woDCx7zMzK86x6A9t2vPH,audio_features,spotify:track:69e4ppJAGy7GZC01PgpD6N,0.102,1
178,0.769,https://api.spotify.com/v1/audio-analysis/4WfSDuJ4MrpdSSCEOanwzD,0.261,208480,0.232,4WfSDuJ4MrpdSSCEOanwzD,1.81e-05,5,0.21,-9.304,1,0.0315,116.556,3,https://api.spotify.com/v1/tracks/4WfSDuJ4MrpdSSCEOanwzD,audio_features,spotify:track:7kofjbeouWGyKQuJJT4U4V,0.167,1
179,0.806,https://api.spotify.com/v1/audio-analysis/3crfgD06nDdMHE6Nq0oiGK,0.296,173026,0.3,3crfgD06nDdMHE6Nq0oiGK,0.00133,2,0.128,-8.183,1,0.0289,75.932,4,https://api.spotify.com/v1/tracks/3crfgD06nDdMHE6Nq0oiGK,audio_features,spotify:track:5Qc98TXVFaIbRs8Lx8QRru,0.116,1
180,0.751,https://api.spotify.com/v1/audio-analysis/0WeT9UnF79pGH5ohYHsnD9,0.678,290333,0.558,0WeT9UnF79pGH5ohYHsnD9,0.0,9,0.193,-8.633,1,0.0307,107.681,4,https://api.spotify.com/v1/tracks/0WeT9UnF79pGH5ohYHsnD9,audio_features,spotify:track:5At5seIa4FoHKoA2wdqDEf,0.754,1
181,0.159,https://api.spotify.com/v1/audio-analysis/60wWxyGadJTTDiM3jv7fv9,0.568,264147,0.532,60wWxyGadJTTDiM3jv7fv9,2.83e-06,0,0.33,-9.261,1,0.0394,109.433,3,https://api.spotify.com/v1/tracks/60wWxyGadJTTDiM3jv7fv9,audio_features,spotify:track:2FW7QTxq01INtDzcQBSbyz,0.445,1
182,0.845,https://api.spotify.com/v1/audio-analysis/4TvSxte5bbUHHSYRzc7yGi,0.257,159667,0.279,4TvSxte5bbUHHSYRzc7yGi,0.896,8,0.148,-9.789,1,0.0337,87.385,4,https://api.spotify.com/v1/tracks/4TvSxte5bbUHHSYRzc7yGi,audio_features,spotify:track:4Dgp0jxrJdpKrZfVmgxekz,0.0629,1
183,0.0464,https://api.spotify.com/v1/audio-analysis/1ADjWm8QNhgNV8yCNNgQ1T,0.464,204093,0.63,1ADjWm8QNhgNV8yCNNgQ1T,0.0,7,0.295,-7.337,1,0.182,132.96,5,https://api.spotify.com/v1/tracks/1ADjWm8QNhgNV8yCNNgQ1T,audio_features,spotify:track:2FRnf9qhLbvw8fu4IBXx78,0.527,1
184,0.782,https://api.spotify.com/v1/audio-analysis/1prYSRBfwPvE3v8jSRZL3Q,0.504,117587,0.287,1prYSRBfwPvE3v8jSRZL3Q,1.9e-06,1,0.218,-11.109,1,0.0346,133.928,4,https://api.spotify.com/v1/tracks/1prYSRBfwPvE3v8jSRZL3Q,audio_features,spotify:track:61lyhMVhuGEANQW9ty4QDL,0.707,1
185,0.865,https://api.spotify.com/v1/audio-analysis/5PuKlCjfEVIXl0ZBp5ZW9g,0.647,119787,0.465,5PuKlCjfEVIXl0ZBp5ZW9g,0.0,7,0.0882,-8.308,1,0.0428,151.251,4,https://api.spotify.com/v1/tracks/5PuKlCjfEVIXl0ZBp5ZW9g,audio_features,spotify:track:6tjituizSxwSmBB5vtgHZE,0.699,1
186,0.874,https://api.spotify.com/v1/audio-analysis/4dFtIGQBrYjiskk7fN5Wmx,0.509,143467,0.307,4dFtIGQBrYjiskk7fN5Wmx,0.0,1,0.701,-9.616,0,0.0307,85.471,4,https://api.spotify.com/v1/tracks/4dFtIGQBrYjiskk7fN5Wmx,audio_features,spotify:track:6Z7nSvnAhMasviVPmdEZKC,0.392,1
187,0.13,https://api.spotify.com/v1/audio-analysis/6RS6rcjnWrdfVuu2U2W2dj,0.522,211013,0.522,6RS6rcjnWrdfVuu2U2W2dj,0.0,2,0.438,-7.87,1,0.0383,77.072,4,https://api.spotify.com/v1/tracks/6RS6rcjnWrdfVuu2U2W2dj,audio_features,spotify:track:0ZoHHROTzwIYeNAHRPedTY,0.305,1
188,0.954,https://api.spotify.com/v1/audio-analysis/7Hz6LLOVxrojLPIHJJ1S0E,0.426,170964,0.177,7Hz6LLOVxrojLPIHJJ1S0E,0.0,5,0.317,-9.429,1,0.0436,133.483,1,https://api.spotify.com/v1/tracks/7Hz6LLOVxrojLPIHJJ1S0E,audio_features,spotify:track:3YQUpKTmtgPJf8u6ooi9KA,0.317,1
189,0.744,https://api.spotify.com/v1/audio-analysis/2FWKbF1s4s5Z8ZQkyIGNQU,0.507,161093,0.616,2FWKbF1s4s5Z8ZQkyIGNQU,2.98e-06,4,0.261,-4.746,1,0.0377,65.372,4,https://api.spotify.com/v1/tracks/2FWKbF1s4s5Z8ZQkyIGNQU,audio_features,spotify:track:1qyGLvRb82aslcfNGQMiNK,0.353,1
190,0.802,https://api.spotify.com/v1/audio-analysis/1dinW5tLGDdPhxtW8vMkUn,0.431,204347,0.195,1dinW5tLGDdPhxtW8vMkUn,0.0,5,0.0862,-13.207,1,0.0518,80.983,3,https://api.spotify.com/v1/tracks/1dinW5tLGDdPhxtW8vMkUn,audio_features,spotify:track:5ZfbW6bwH6bKlsCxpokq8c,0.157,1
191,0.373,https://api.spotify.com/v1/audio-analysis/2rkb8ijsPapKDMEh0cSe8I,0.485,161013,0.444,2rkb8ijsPapKDMEh0cSe8I,2.5e-06,1,0.0969,-6.232,1,0.195,179.967,3,https://api.spotify.com/v1/tracks/2rkb8ijsPapKDMEh0cSe8I,audio_features,spotify:track:7hPtrGqzMOO0KMevkaQnYR,0.777,1
192,0.28,https://api.spotify.com/v1/audio-analysis/4y69lx0SFFZZrcbyy9sV6n,0.796,194087,0.408,4y69lx0SFFZZrcbyy9sV6n,0.0,4,0.12,-10.629,1,0.0532,120.084,4,https://api.spotify.com/v1/tracks/4y69lx0SFFZZrcbyy9sV6n,audio_features,spotify:track:18J9Wt6fBBFjkQciPsxa3g,0.391,1
193,0.424,https://api.spotify.com/v1/audio-analysis/1QLZKzC2pjP4ySf4ALrNhm,0.654,169245,0.596,1QLZKzC2pjP4ySf4ALrNhm,0.0,1,0.11,-4.68,1,0.0458,118.078,4,https://api.spotify.com/v1/tracks/1QLZKzC2pjP4ySf4ALrNhm,audio_features,spotify:track:3wV9G5BhrJ1ntlCQYko0if,0.382,1
194,0.0123,https://api.spotify.com/v1/audio-analysis/6C81GGUCNbEmR8gMIi0CpH,0.515,156773,0.876,6C81GGUCNbEmR8gMIi0CpH,0.0,0,0.124,-4.286,1,0.0603,185.967,4,https://api.spotify.com/v1/tracks/6C81GGUCNbEmR8gMIi0CpH,audio_features,spotify:track:5YDrnmiVzAmHmIUhLQqy6H,0.917,1
195,0.00841,https://api.spotify.com/v1/audio-analysis/0Yeh2VJCsxSgbftSGTiUbN,0.7,165333,0.884,0Yeh2VJCsxSgbftSGTiUbN,0.0,2,0.101,-3.988,0,0.177,131.977,4,https://api.spotify.com/v1/tracks/0Yeh2VJCsxSgbftSGTiUbN,audio_features,spotify:track:58C81zfTH4pygXCk7miGO5,0.852,1
196,0.48,https://api.spotify.com/v1/audio-analysis/4Z0l8dIngsalL0QdCun5CE,0.251,215160,0.445,4Z0l8dIngsalL0QdCun5CE,0.0,9,0.103,-9.564,0,0.0421,206.454,3,https://api.spotify.com/v1/tracks/4Z0l8dIngsalL0QdCun5CE,audio_features,spotify:track:23EvkivHtoFgkSK5pckvwq,0.201,1
197,0.921,https://api.spotify.com/v1/audio-analysis/1moEucbMhmAK6KVPoNw6ms,0.369,210907,0.3,1moEucbMhmAK6KVPoNw6ms,0.000718,0,0.168,-11.994,1,0.0317,75.745,3,https://api.spotify.com/v1/tracks/1moEucbMhmAK6KVPoNw6ms,audio_features,spotify:track:012mGdSYIBEmERuScm2iOl,0.24,1
198,0.813,https://api.spotify.com/v1/audio-analysis/5aDoUmxBsbdpS16alksb5Z,0.566,165667,0.246,5aDoUmxBsbdpS16alksb5Z,1.48e-06,10,0.195,-15.499,1,0.0276,101.529,4,https://api.spotify.com/v1/tracks/5aDoUmxBsbdpS16alksb5Z,audio_features,spotify:track:5qaWzFL2PoVtRDSRKmaeYs,0.412,1
199,0.81,https://api.spotify.com/v1/audio-analysis/4uQqahi1iUP35xE2qGdKdo,0.499,143027,0.304,4uQqahi1iUP35xE2qGdKdo,0.0,0,0.0546,-11.541,1,0.0633,129.301,4,https://api.spotify.com/v1/tracks/4uQqahi1iUP35xE2qGdKdo,audio_features,spotify:track:2vVaKhH1Pah7Vyp0bJ3HDf,0.521,1
200,0.589,https://api.spotify.com/v1/audio-analysis/6XzpeMXDvLC86GvAfnUsIA,0.672,133093,0.369,6XzpeMXDvLC86GvAfnUsIA,0.0,0,0.0957,-13.081,1,0.0301,140.49,4,https://api.spotify.com/v1/tracks/6XzpeMXDvLC86GvAfnUsIA,audio_features,spotify:track:3FAO4AyAGNI7QSSnyZD256,0.863,1
201,0.968,https://api.spotify.com/v1/audio-analysis/7n7VsX3sv66znBwA8b5uhp,0.575,115827,0.236,7n7VsX3sv66znBwA8b5uhp,0.0178,2,0.105,-16.982,1,0.0422,79.576,4,https://api.spotify.com/v1/tracks/7n7VsX3sv66znBwA8b5uhp,audio_features,spotify:track:4FEzG5IQh9vt6nPhXwwVmj,0.829,1
202,0.424,https://api.spotify.com/v1/audio-analysis/2QpN1ZVw8eJO5f7WcvUA1k,0.692,144013,0.762,2QpN1ZVw8eJO5f7WcvUA1k,1.27e-05,0,0.181,-4.867,1,0.0342,146.673,4,https://api.spotify.com/v1/tracks/2QpN1ZVw8eJO5f7WcvUA1k,audio_features,spotify:track:3gh7XKogco53YM1AGJ0OGD,0.961,1
203,0.072,https://api.spotify.com/v1/audio-analysis/0QtJZpyfZF67QF32p41NXa,0.573,259227,0.475,0QtJZpyfZF67QF32p41NXa,0.0,7,0.358,-8.11,1,0.0258,107.759,3,https://api.spotify.com/v1/tracks/0QtJZpyfZF67QF32p41NXa,audio_features,spotify:track:1NfNdnuFbTgYpRG0z5bHxv,0.324,1
204,0.785,https://api.spotify.com/v1/audio-analysis/1RMDXedcRno6rDBCbNHDJf,0.594,171093,0.389,1RMDXedcRno6rDBCbNHDJf,0.0,10,0.0313,-7.109,1,0.0517,122.331,4,https://api.spotify.com/v1/tracks/1RMDXedcRno6rDBCbNHDJf,audio_features,spotify:track:3txjyObHLw10MqpL6PyMJ7,0.396,1
205,0.00422,https://api.spotify.com/v1/audio-analysis/1mH6tZC6iXIHPI6EixCwxw,0.383,278947,0.914,1mH6tZC6iXIHPI6EixCwxw,1.4e-05,9,0.444,-6.43,1,0.0515,139.955,4,https://api.spotify.com/v1/tracks/1mH6tZC6iXIHPI6EixCwxw,audio_features,spotify:track:0zBgDqxdMUpWoRJwV4ONuX,0.528,1
206,0.983,https://api.spotify.com/v1/audio-analysis/1X3EFC1ga6GhrbHdJW0KKy,0.3,173640,0.108,1X3EFC1ga6GhrbHdJW0KKy,0.0,9,0.0892,-12.77,1,0.0341,138.021,1,https://api.spotify.com/v1/tracks/1X3EFC1ga6GhrbHdJW0KKy,audio_features,spotify:track:1fVUbYWYtBmzTllJ2EAddD,0.123,1
207,0.322,https://api.spotify.com/v1/audio-analysis/66MnUCOKWNsQ5Dncwrc3Ev,0.323,249507,0.297,66MnUCOKWNsQ5Dncwrc3Ev,0.0,7,0.264,-10.024,1,0.0301,85.242,3,https://api.spotify.com/v1/tracks/66MnUCOKWNsQ5Dncwrc3Ev,audio_features,spotify:track:0kIVSKPygLNAEBi7EVeeJn,0.264,1
208,0.782,https://api.spotify.com/v1/audio-analysis/5Qc98TXVFaIbRs8Lx8QRru,0.473,202903,0.481,5Qc98TXVFaIbRs8Lx8QRru,1.92e-06,0,0.181,-6.168,1,0.0264,122.796,4,https://api.spotify.com/v1/tracks/5Qc98TXVFaIbRs8Lx8QRru,audio_features,spotify:track:2CZWUmcG9swKChEPBllPra,0.311,1
209,0.672,https://api.spotify.com/v1/audio-analysis/61lyhMVhuGEANQW9ty4QDL,0.705,125800,0.482,61lyhMVhuGEANQW9ty4QDL,0.0,5,0.505,-8.812,0,0.0389,141.371,4,https://api.spotify.com/v1/tracks/61lyhMVhuGEANQW9ty4QDL,audio_features,spotify:track:6AmX1prfczuShQeuL54TVN,0.864,1
210,0.482,https://api.spotify.com/v1/audio-analysis/1qyGLvRb82aslcfNGQMiNK,0.641,237720,0.818,1qyGLvRb82aslcfNGQMiNK,0.0,11,0.419,-3.859,1,0.037,112.996,4,https://api.spotify.com/v1/tracks/1qyGLvRb82aslcfNGQMiNK,audio_features,spotify:track:3dwQdPUdCoxq3q9gCv5nbn,0.74,1
211,0.00942,https://api.spotify.com/v1/audio-analysis/5YDrnmiVzAmHmIUhLQqy6H,0.538,218170,0.739,5YDrnmiVzAmHmIUhLQqy6H,2.63e-05,7,0.0868,-7.592,1,0.0314,100.02,4,https://api.spotify.com/v1/tracks/5YDrnmiVzAmHmIUhLQqy6H,audio_features,spotify:track:0s3x37HfdUXvoW9N5zA5fN,0.416,1
212,0.219,https://api.spotify.com/v1/audio-analysis/2vVaKhH1Pah7Vyp0bJ3HDf,0.67,254253,0.806,2vVaKhH1Pah7Vyp0bJ3HDf,0.0,0,0.222,-4.822,1,0.0263,147.073,4,https://api.spotify.com/v1/tracks/2vVaKhH1Pah7Vyp0bJ3HDf,audio_features,spotify:track:0cDcnStZNlQe6FL9TwcUqQ,0.689,1
213,0.0205,https://api.spotify.com/v1/audio-analysis/3txjyObHLw10MqpL6PyMJ7,0.669,206533,0.854,3txjyObHLw10MqpL6PyMJ7,0.0,1,0.047,-4.486,1,0.0999,93.057,4,https://api.spotify.com/v1/tracks/3txjyObHLw10MqpL6PyMJ7,audio_features,spotify:track:7c83JUp9KUcPFl04clDuwZ,0.707,1
214,0.0156,https://api.spotify.com/v1/audio-analysis/6AmX1prfczuShQeuL54TVN,0.635,157800,0.87,6AmX1prfczuShQeuL54TVN,0.0,2,0.111,-4.291,0,0.04,93.0,4,https://api.spotify.com/v1/tracks/6AmX1prfczuShQeuL54TVN,audio_features,spotify:track:23WAVnILDVZ1IbLQMdPU42,0.912,1
215,0.134,https://api.spotify.com/v1/audio-analysis/23WAVnILDVZ1IbLQMdPU42,0.349,181068,0.476,23WAVnILDVZ1IbLQMdPU42,0.0,6,0.219,-10.819,1,0.123,202.061,4,https://api.spotify.com/v1/tracks/23WAVnILDVZ1IbLQMdPU42,audio_features,spotify:track:04xh7Ut9l4fDoylyWu89zZ,0.669,1
